0.23	1.6	-0.8	0.2	0.043257 
0.245429314	1.584189248	-0.79521139	0.2	0.043447 
0.260934329	1.568452725	-0.79040171	0.2	0.043638 
0.276515016	1.552791122	-0.78557098	0.2	0.043829 
0.292171342	1.537205133	-0.78071919	0.2	0.044019 
0.307903267	1.521695453	-0.77584634	0.2	0.044210 
0.323710743	1.506262784	-0.77095243	0.2	0.044401 
0.339593717	1.490907826	-0.76603747	0.2	0.044591 
0.355552129	1.475631287	-0.76110144	0.2	0.044782 
0.371585911	1.460433873	-0.75614435	0.2	0.044973 
0.38769499	1.445316296	-0.75116621	0.2	0.045163 
0.403879285	1.43027927	-0.746167	0.2	0.045354 
0.420138708	1.415323512	-0.74114674	0.2	0.045545 
0.436473164	1.40044974	-0.73610542	0.2	0.045735 
0.452882551	1.385658678	-0.73104303	0.2	0.045926 
0.46936676	1.370951048	-0.72595959	0.2	0.046117 
0.485925676	1.35632758	-0.72085509	0.2	0.046307 
0.502559173	1.341789002	-0.71572953	0.2	0.046498 
0.519267122	1.327336046	-0.71058292	0.2	0.046688 
0.536049385	1.312969448	-0.70541524	0.2	0.046879 
0.552905815	1.298689944	-0.7002265	0.2	0.047070 
0.56983626	1.284498274	-0.69501671	0.2	0.047260 
0.586840559	1.270395179	-0.68978585	0.2	0.047451 
0.603918543	1.256381404	-0.68453394	0.2	0.047642 
0.621070037	1.242457695	-0.67926096	0.2	0.047832 
0.638294857	1.228624799	-0.67396693	0.2	0.048023 
0.655592812	1.214883468	-0.66865184	0.2	0.048214 
0.672963702	1.201234454	-0.66331569	0.2	0.048404 
0.690407321	1.187678512	-0.65795848	0.2	0.048595 
0.707923452	1.174216397	-0.65258021	0.2	0.048786 
0.725511873	1.160848868	-0.64718088	0.2	0.048976 
0.743172352	1.147576685	-0.6417605	0.2	0.049167 
0.760904651	1.134400611	-0.63631905	0.2	0.049358 
0.778708521	1.121321407	-0.63085655	0.2	0.049548 
0.796583707	1.108339841	-0.62537298	0.2	0.049739 
0.814529945	1.095456678	-0.61986836	0.2	0.049930 
0.832546961	1.082672687	-0.61434268	0.2	0.050120 
0.850634476	1.069988637	-0.60879594	0.2	0.050311 
0.8687922	1.0574053	-0.60322814	0.2	0.050502 
0.887019835	1.044923448	-0.59763928	0.2	0.050692 
0.905317074	1.032543855	-0.59202936	0.2	0.050883 
0.923683603	1.020267296	-0.58639838	0.2	0.051073 
0.942119097	1.008094547	-0.58074634	0.2	0.051264 
0.960623224	0.996026384	-0.57507325	0.2	0.051455 
0.979195642	0.984063587	-0.56937909	0.2	0.051645 
0.997836002	0.972206934	-0.56366388	0.2	0.051836 
